item,itemLabel
http://www.wikidata.org/entity/Q64143224,Grand Teton Mountains
http://www.wikidata.org/entity/Q64143227,Grasshopper Glacier East
http://www.wikidata.org/entity/Q64143229,Goose Lake
http://www.wikidata.org/entity/Q64143231,Grasshopper Glacier West
http://www.wikidata.org/entity/Q64143232,Grasshopper Glacier (Crazy Peak)
http://www.wikidata.org/entity/Q64143234,Glacier Peak
http://www.wikidata.org/entity/Q64143237,Gunsight Pass
http://www.wikidata.org/entity/Q64143239,Gunsight Lake
http://www.wikidata.org/entity/Q64143241,Haystack Butte
http://www.wikidata.org/entity/Q64143242,Great North Glacier
http://www.wikidata.org/entity/Q64143244,Gyrfalcon Lake
http://www.wikidata.org/entity/Q64143246,Hozomeen Mountain
http://www.wikidata.org/entity/Q64143247,Grindall Island
http://www.wikidata.org/entity/Q64143251,Greenpoint Glacier
http://www.wikidata.org/entity/Q64143253,Hidden Glacier (Prince of Wales)
http://www.wikidata.org/entity/Q64143256,Gracey Creek Glacier
http://www.wikidata.org/entity/Q64143257,Herbert Glacier
http://www.wikidata.org/entity/Q64143259,Hole-in-the-Wall Glacier
http://www.wikidata.org/entity/Q64143260,Gilman Glacier
http://www.wikidata.org/entity/Q64143261,Hoonah Glacier
http://www.wikidata.org/entity/Q64143263,Girdled Glacier
http://www.wikidata.org/entity/Q64143265,Hidden Glacier (Yakutat)
http://www.wikidata.org/entity/Q64143267,Haenke Island
http://www.wikidata.org/entity/Q64143268,Hayden Glacier (Alaska)
http://www.wikidata.org/entity/Q64143269,Haenke Glacier
http://www.wikidata.org/entity/Q64143271,Haydon Peak
http://www.wikidata.org/entity/Q64143273,Head Glacier
http://www.wikidata.org/entity/Q64143274,Glacier Island
http://www.wikidata.org/entity/Q64143276,Heney Glacier
http://www.wikidata.org/entity/Q64143278,Heather Island
http://www.wikidata.org/entity/Q64143279,Granite Cove
http://www.wikidata.org/entity/Q64143281,Gillam Glacier
http://www.wikidata.org/entity/Q64143283,Hess Mountain
http://www.wikidata.org/entity/Q64143284,Hayes Glacier (Alaska)
http://www.wikidata.org/entity/Q64143288,Ghiacciaio di Goletta
http://www.wikidata.org/entity/Q64143290,Gran Paradiso Glacier
